signal_date,available_date,MLP
2024-07-02,2024-07-03,-0.349609375
2024-07-03,2024-07-04,-0.44140625
2024-07-04,2024-07-05,-0.55078125
2024-07-05,2024-07-08,-0.259765625
2024-07-08,2024-07-09,-0.4609375
2024-07-09,2024-07-10,-0.333984375
2024-07-10,2024-07-11,-0.447265625
2024-07-11,2024-07-12,-0.7421875
2024-07-12,2024-07-15,-0.44921875
2024-07-15,2024-07-16,-0.390625
2024-07-16,2024-07-17,-0.322265625
2024-07-17,2024-07-18,-0.314453125
2024-07-18,2024-07-19,-0.1513671875
2024-07-19,2024-07-22,-0.228515625
2024-07-22,2024-07-23,-0.08544921875
2024-07-23,2024-07-24,-0.298828125
2024-07-24,2024-07-25,-0.2197265625
2024-07-25,2024-07-26,-0.109375
2024-07-26,2024-07-29,-0.4140625
2024-07-29,2024-07-30,-0.2138671875
2024-07-30,2024-07-31,-0.2099609375
2024-07-31,2024-08-01,-0.1591796875
2024-08-01,2024-08-02,-0.037109375
2024-08-02,2024-08-05,0.2373046875
2024-08-05,2024-08-06,0.1357421875
2024-08-06,2024-08-07,0.19140625
2024-08-07,2024-08-08,0.515625
2024-08-08,2024-08-09,0.0458984375
2024-08-09,2024-08-12,0.060791015625
2024-08-12,2024-08-13,0.05078125
2024-08-13,2024-08-14,-0.0693359375
2024-08-14,2024-08-15,-0.0537109375
2024-08-15,2024-08-16,-0.0927734375
2024-08-16,2024-08-19,0.30078125
2024-08-19,2024-08-20,0.126953125
2024-08-20,2024-08-21,0.0274658203125
2024-08-21,2024-08-22,0.0693359375
2024-08-22,2024-08-23,-0.2138671875
2024-08-23,2024-08-26,-0.224609375
2024-08-26,2024-08-27,-0.345703125
2024-08-27,2024-08-28,-0.2275390625
2024-08-28,2024-08-29,-0.212890625
2024-08-29,2024-08-30,-0.427734375
2024-08-30,2024-09-02,0.08447265625
2024-09-02,2024-09-03,0.119140625
2024-09-03,2024-09-04,0.26953125
2024-09-04,2024-09-05,0.12451171875
2024-09-05,2024-09-06,0.1865234375
2024-09-06,2024-09-09,-0.2314453125
2024-09-09,2024-09-10,-0.44921875
2024-09-10,2024-09-11,-0.125
2024-09-11,2024-09-12,0.1591796875
2024-09-12,2024-09-13,0.388671875
2024-09-13,2024-09-18,0.443359375
2024-09-18,2024-09-19,-0.2041015625
2024-09-19,2024-09-20,0.1123046875
2024-09-20,2024-09-23,0.310546875
2024-09-23,2024-09-24,0.10302734375
2024-09-24,2024-09-25,1.0
2024-09-25,2024-09-26,1.4140625
2024-09-26,2024-09-27,1.1328125
2024-09-27,2024-09-30,1.046875
2024-09-30,2024-10-08,1.3671875
2024-10-08,2024-10-09,1.0625
2024-10-09,2024-10-10,1.1015625
2024-10-10,2024-10-11,1.1796875
2024-10-11,2024-10-14,0.765625
2024-10-14,2024-10-15,0.703125
2024-10-15,2024-10-16,0.89453125
2024-10-16,2024-10-17,0.478515625
2024-10-17,2024-10-18,1.0625
2024-10-18,2024-10-21,1.015625
2024-10-21,2024-10-22,0.91015625
2024-10-22,2024-10-23,1.1328125
2024-10-23,2024-10-24,0.6875
2024-10-24,2024-10-25,0.54296875
2024-10-25,2024-10-28,1.3984375
2024-10-28,2024-10-29,0.75390625
2024-10-29,2024-10-30,-0.6875
2024-10-30,2024-10-31,-0.302734375
2024-10-31,2024-11-01,-0.421875
2024-11-01,2024-11-04,-0.5390625
2024-11-04,2024-11-05,-0.578125
2024-11-05,2024-11-06,-0.7578125
2024-11-06,2024-11-07,-0.236328125
2024-11-07,2024-11-08,-0.2080078125
2024-11-08,2024-11-11,0.30859375
2024-11-11,2024-11-12,0.5390625
2024-11-12,2024-11-13,0.59375
2024-11-13,2024-11-14,0.25390625
2024-11-14,2024-11-15,0.66015625
2024-11-15,2024-11-18,0.66796875
2024-11-18,2024-11-19,0.400390625
2024-11-19,2024-11-20,0.08935546875
2024-11-20,2024-11-21,-0.15234375
2024-11-21,2024-11-22,0.30078125
2024-11-22,2024-11-25,0.38671875
2024-11-25,2024-11-26,0.318359375
2024-11-26,2024-11-27,0.28125
2024-11-27,2024-11-28,0.494140625
2024-11-28,2024-11-29,0.416015625
2024-11-29,2024-12-02,0.345703125
2024-12-02,2024-12-03,0.359375
2024-12-03,2024-12-04,0.345703125
2024-12-04,2024-12-05,0.25390625
2024-12-05,2024-12-06,0.30078125
2024-12-06,2024-12-09,0.490234375
2024-12-09,2024-12-10,0.40234375
2024-12-10,2024-12-11,0.419921875
2024-12-11,2024-12-12,0.3359375
2024-12-12,2024-12-13,0.322265625
2024-12-13,2024-12-16,0.353515625
2024-12-16,2024-12-17,0.318359375
2024-12-17,2024-12-18,0.279296875
2024-12-18,2024-12-19,0.0830078125
2024-12-19,2024-12-20,0.01458740234375
2024-12-20,2024-12-23,0.1826171875
2024-12-23,2024-12-24,0.38671875
2024-12-24,2024-12-25,0.263671875
2024-12-25,2024-12-26,0.328125
2024-12-26,2024-12-27,0.07666015625
2024-12-27,2024-12-30,0.0869140625
2024-12-30,2024-12-31,0.31640625
2024-12-31,2025-01-02,0.404296875
2025-01-02,2025-01-03,0.439453125
2025-01-03,2025-01-06,0.73828125
2025-01-06,2025-01-07,0.8359375
2025-01-07,2025-01-08,0.65234375
2025-01-08,2025-01-09,0.625
2025-01-09,2025-01-10,0.4921875
2025-01-10,2025-01-13,0.62109375
2025-01-13,2025-01-14,-0.248046875
2025-01-14,2025-01-15,0.384765625
2025-01-15,2025-01-16,0.32421875
2025-01-16,2025-01-17,0.365234375
2025-01-17,2025-01-20,0.302734375
2025-01-20,2025-01-21,0.16796875
2025-01-21,2025-01-22,0.27734375
2025-01-22,2025-01-23,0.330078125
2025-01-23,2025-01-24,0.328125
2025-01-24,2025-01-27,0.22265625
2025-01-27,2025-02-05,-0.3046875
2025-02-05,2025-02-06,-0.12060546875
2025-02-06,2025-02-07,0.11083984375
2025-02-07,2025-02-10,-0.59375
2025-02-10,2025-02-11,-0.609375
2025-02-11,2025-02-12,-0.66796875
2025-02-12,2025-02-13,-0.83984375
2025-02-13,2025-02-14,-0.5546875
2025-02-14,2025-02-17,-0.255859375
2025-02-17,2025-02-18,0.0240478515625
2025-02-18,2025-02-19,-0.314453125
2025-02-19,2025-02-20,-0.54296875
2025-02-20,2025-02-21,-0.734375
2025-02-21,2025-02-24,-0.7109375
2025-02-24,2025-02-25,-0.54296875
2025-02-25,2025-02-26,-0.53125
2025-02-26,2025-02-27,-0.3125
2025-02-27,2025-02-28,-0.365234375
2025-02-28,2025-03-03,-0.46484375
2025-03-03,2025-03-04,-0.7421875
2025-03-04,2025-03-05,-0.84375
2025-03-05,2025-03-06,-0.80078125
2025-03-06,2025-03-07,-0.62109375
2025-03-07,2025-03-10,-0.38671875
2025-03-10,2025-03-11,-0.6875
2025-03-11,2025-03-12,-0.734375
2025-03-12,2025-03-13,-0.1943359375
2025-03-13,2025-03-14,-0.283203125
2025-03-14,2025-03-17,-0.3515625
2025-03-17,2025-03-18,-0.19921875
2025-03-18,2025-03-19,-0.5390625
2025-03-19,2025-03-20,-0.024169921875
2025-03-20,2025-03-21,0.166015625
2025-03-21,2025-03-24,0.44140625
2025-03-24,2025-03-25,0.26953125
2025-03-25,2025-03-26,0.11181640625
2025-03-26,2025-03-27,-0.1298828125
2025-03-27,2025-03-28,-0.1513671875
2025-03-28,2025-03-31,-0.169921875
2025-03-31,2025-04-01,-0.19921875
2025-04-01,2025-04-02,0.259765625
2025-04-02,2025-04-03,-0.09912109375
2025-04-03,2025-04-07,-0.2099609375
2025-04-07,2025-04-08,0.1640625
2025-04-08,2025-04-09,0.55859375
2025-04-09,2025-04-10,0.462890625
2025-04-10,2025-04-11,0.416015625
2025-04-11,2025-04-14,0.287109375
2025-04-14,2025-04-15,0.10888671875
2025-04-15,2025-04-16,0.14453125
2025-04-16,2025-04-17,0.1396484375
2025-04-17,2025-04-18,0.072265625
2025-04-18,2025-04-21,0.294921875
2025-04-21,2025-04-22,0.373046875
2025-04-22,2025-04-23,0.1884765625
2025-04-23,2025-04-24,0.451171875
2025-04-24,2025-04-25,0.52734375
2025-04-25,2025-04-28,0.61328125
2025-04-28,2025-04-29,0.470703125
2025-04-29,2025-04-30,0.20703125
2025-04-30,2025-05-06,-0.25390625
2025-05-06,2025-05-07,-0.5078125
2025-05-07,2025-05-08,-0.3125
2025-05-08,2025-05-09,-0.734375
2025-05-09,2025-05-12,-0.435546875
2025-05-12,2025-05-13,-0.66796875
2025-05-13,2025-05-14,-0.6328125
2025-05-14,2025-05-15,-0.359375
2025-05-15,2025-05-16,-0.333984375
2025-05-16,2025-05-19,-0.4296875
2025-05-19,2025-05-20,-0.31640625
2025-05-20,2025-05-21,-0.12890625
2025-05-21,2025-05-22,-0.1435546875
2025-05-22,2025-05-23,0.053955078125
2025-05-23,2025-05-26,-0.0654296875
2025-05-26,2025-05-27,-0.42578125
2025-05-27,2025-05-28,-0.48828125
2025-05-28,2025-05-29,-0.50390625
2025-05-29,2025-05-30,-0.400390625
2025-05-30,2025-06-03,-0.265625
2025-06-03,2025-06-04,-0.1142578125
2025-06-04,2025-06-05,-0.375
2025-06-05,2025-06-06,-0.5390625
2025-06-06,2025-06-09,-0.435546875
2025-06-09,2025-06-10,-0.5390625
2025-06-10,2025-06-11,-0.6171875
2025-06-11,2025-06-12,-0.40234375
2025-06-12,2025-06-13,-0.58203125
2025-06-13,2025-06-16,-0.51953125
2025-06-16,2025-06-17,-0.427734375
2025-06-17,2025-06-18,-0.48828125
2025-06-18,2025-06-19,-0.59375
2025-06-19,2025-06-20,-0.64453125
2025-06-20,2025-06-23,-0.38671875
2025-06-23,2025-06-24,-0.515625
2025-06-24,2025-06-25,-0.79296875
2025-06-25,2025-06-26,-0.83203125
2025-06-26,2025-06-27,-0.953125
2025-06-27,2025-06-30,-1.078125
2025-06-30,2025-07-01,-1.0859375
2025-07-01,2025-07-02,-1.1484375
2025-07-02,2025-07-03,-0.95703125
2025-07-03,2025-07-04,-0.73046875
2025-07-04,2025-07-07,-0.76171875
2025-07-07,2025-07-08,-0.6171875
2025-07-08,2025-07-09,-0.83984375
2025-07-09,2025-07-10,-1.078125
2025-07-10,2025-07-11,-1.078125
2025-07-11,2025-07-14,-1.234375
2025-07-14,2025-07-15,-0.53125
2025-07-15,2025-07-16,-0.458984375
2025-07-16,2025-07-17,-0.953125
2025-07-17,2025-07-18,-0.9765625
2025-07-18,2025-07-21,-0.921875
2025-07-21,2025-07-22,-0.81640625
2025-07-22,2025-07-23,-0.95703125
2025-07-23,2025-07-24,-0.369140625
2025-07-24,2025-07-25,-0.60546875
2025-07-25,2025-07-28,-0.193359375
2025-07-28,2025-07-29,-0.44140625
2025-07-29,2025-07-30,-0.44140625
2025-07-30,2025-07-31,0.140625
2025-07-31,2025-08-01,-0.78515625
2025-08-01,2025-08-04,-1.0625
2025-08-04,2025-08-05,-1.2109375
2025-08-05,2025-08-06,-1.2265625
2025-08-06,2025-08-07,-0.92578125
2025-08-07,2025-08-08,-0.62109375
2025-08-08,2025-08-11,0.039306640625
2025-08-11,2025-08-12,-0.2412109375
2025-08-12,2025-08-13,-0.369140625
2025-08-13,2025-08-14,-0.341796875
2025-08-14,2025-08-15,0.07958984375
2025-08-15,2025-08-18,-0.0703125
2025-08-18,2025-08-19,0.028564453125
2025-08-19,2025-08-20,-0.158203125
2025-08-20,2025-08-21,-0.447265625
2025-08-21,2025-08-22,-0.421875
2025-08-22,2025-08-25,-0.43359375
2025-08-25,2025-08-26,-0.39453125
2025-08-26,2025-08-27,-0.373046875
2025-08-27,2025-08-28,-0.5546875
2025-08-28,2025-08-29,-0.482421875
2025-08-29,2025-09-01,-0.318359375
2025-09-01,2025-09-02,-0.08447265625
2025-09-02,2025-09-03,-0.0186767578125
2025-09-03,2025-09-04,-0.07373046875
2025-09-04,2025-09-05,-0.267578125
2025-09-05,2025-09-08,-0.32421875
2025-09-08,2025-09-09,-0.255859375
2025-09-09,2025-09-10,-0.0439453125
2025-09-10,2025-09-11,-0.275390625
2025-09-11,2025-09-12,-0.0194091796875
2025-09-12,2025-09-15,-0.158203125
2025-09-15,2025-09-16,-0.0791015625
2025-09-16,2025-09-17,-0.044677734375
2025-09-17,2025-09-18,-0.1650390625
2025-09-18,2025-09-19,0.05078125
2025-09-19,2025-09-22,-0.10498046875
2025-09-22,2025-09-23,0.01251220703125
2025-09-23,2025-09-24,-0.01385498046875
2025-09-24,2025-09-25,-0.06884765625
2025-09-25,2025-09-26,-0.138671875
2025-09-26,2025-09-29,-0.01953125
2025-09-29,2025-09-30,-0.0703125
2025-09-30,2025-10-09,0.1708984375
2025-10-09,2025-10-10,-0.6640625
2025-10-10,2025-10-13,-1.046875
2025-10-13,2025-10-14,-1.2734375
2025-10-14,2025-10-15,-1.3203125
2025-10-15,2025-10-16,-1.09375
2025-10-16,2025-10-17,-0.73046875
2025-10-17,2025-10-20,-1.015625
2025-10-20,2025-10-21,-0.75
2025-10-21,2025-10-22,-0.359375
2025-10-22,2025-10-23,-0.59765625
2025-10-23,2025-10-24,-0.3828125
2025-10-24,2025-10-27,-0.439453125
2025-10-27,2025-10-28,-0.07763671875
2025-10-28,2025-10-29,-0.08642578125
2025-10-29,2025-10-30,-0.1513671875
2025-10-30,2025-10-31,-0.248046875
2025-10-31,2025-11-03,-0.1806640625
2025-11-03,2025-11-04,-0.64453125
2025-11-04,2025-11-05,-0.53515625
2025-11-05,2025-11-06,-0.263671875
2025-11-06,2025-11-07,-1.0
2025-11-07,2025-11-10,-0.1279296875
2025-11-10,2025-11-11,-0.384765625
2025-11-11,2025-11-12,-0.2001953125
2025-11-12,2025-11-13,-0.404296875
2025-11-13,2025-11-14,-1.203125
2025-11-14,2025-11-17,-0.625
2025-11-17,2025-11-18,-1.0703125
2025-11-18,2025-11-19,-1.2265625
2025-11-19,2025-11-20,-0.91015625
2025-11-20,2025-11-21,-0.421875
2025-11-21,2025-11-24,-0.5
2025-11-24,2025-11-25,-0.390625
2025-11-25,2025-11-26,-0.76171875
2025-11-26,2025-11-27,-0.7734375
2025-11-27,2025-11-28,-0.66796875
2025-11-28,2025-12-01,-0.65625
2025-12-01,2025-12-02,-0.25
2025-12-02,2025-12-03,-0.333984375
2025-12-03,2025-12-04,-0.0791015625
2025-12-04,2025-12-05,-0.193359375
2025-12-05,2025-12-08,-0.267578125
2025-12-08,2025-12-09,-0.1318359375
2025-12-09,2025-12-10,-0.1416015625
2025-12-10,2025-12-11,-0.10498046875
2025-12-11,2025-12-12,0.251953125
2025-12-12,2025-12-15,0.2109375
2025-12-15,2025-12-16,0.053955078125
2025-12-16,2025-12-17,0.0712890625
2025-12-17,2025-12-18,-0.275390625
2025-12-18,2025-12-19,-0.36328125
2025-12-19,2025-12-22,-0.34375
2025-12-22,2025-12-23,-0.361328125
2025-12-23,2025-12-24,-0.333984375
2025-12-24,2025-12-25,-0.447265625
2025-12-25,2025-12-26,-0.388671875
2025-12-26,2025-12-29,-0.353515625
2025-12-29,2025-12-30,-0.30078125
2025-12-30,2025-12-31,-0.369140625
2025-12-31,2026-01-05,-0.5234375
2026-01-05,2026-01-06,-1.1015625
2026-01-06,2026-01-07,-1.140625
2026-01-07,2026-01-08,-0.416015625
2026-01-08,2026-01-09,-0.796875
2026-01-09,2026-01-12,-0.1044921875
2026-01-12,2026-01-13,-0.08984375
2026-01-13,2026-01-14,-0.224609375
2026-01-14,2026-01-15,-0.2490234375
2026-01-15,2026-01-16,-0.65625
2026-01-16,2026-01-19,-0.50390625
2026-01-19,2026-01-20,-0.2392578125
2026-01-20,2026-01-21,-0.306640625
2026-01-21,2026-01-22,-0.267578125
2026-01-22,2026-01-23,-0.34765625
2026-01-23,2026-01-26,-0.59765625
2026-01-26,2026-01-27,-0.2470703125
2026-01-27,2026-01-28,-0.412109375
2026-01-28,2026-01-29,-0.4921875
2026-01-29,2026-01-30,-0.62890625
2026-01-30,2026-02-02,-0.45703125
2026-02-02,2026-02-03,-0.41796875
2026-02-03,2026-02-04,-0.57421875
2026-02-04,2026-02-05,-0.62109375
2026-02-05,2026-02-06,-0.61328125
2026-02-06,2026-02-09,-0.419921875
2026-02-09,2026-02-10,-0.4765625
2026-02-10,2026-02-11,-0.59765625
2026-02-11,2026-02-12,-0.5546875
2026-02-12,2026-02-13,-0.470703125
2026-02-13,2026-02-24,-0.2373046875
2026-02-24,2026-02-25,0.02001953125
2026-02-25,2026-02-26,0.0517578125
2026-02-26,2026-02-27,-0.1328125
2026-02-27,2026-03-02,-0.3046875
2026-03-02,2026-03-03,-0.205078125
2026-03-03,2026-03-04,0.080078125
2026-03-04,2026-03-05,0.0216064453125
2026-03-05,2026-03-06,0.125
2026-03-06,2026-03-09,0.2294921875
2026-03-09,2026-03-10,0.1474609375
2026-03-10,2026-03-11,0.0791015625
2026-03-11,2026-03-12,0.259765625
2026-03-12,2026-03-13,0.400390625
2026-03-13,2026-03-16,0.259765625
2026-03-16,2026-03-17,0.3984375
2026-03-17,2026-03-18,0.38671875
2026-03-18,2026-03-19,0.203125
2026-03-19,2026-03-20,0.00543212890625
2026-03-20,2026-03-23,0.333984375
2026-03-23,2026-03-24,0.53515625
2026-03-24,2026-03-25,0.392578125
2026-03-25,2026-03-26,0.0888671875
2026-03-26,2026-03-27,0.46875
2026-03-27,2026-03-30,0.306640625
2026-03-30,2026-03-31,0.10888671875
2026-03-31,2026-04-01,0.1591796875
2026-04-01,2026-04-02,0.06982421875
2026-04-02,2026-04-03,0.15625
2026-04-03,2026-04-07,0.515625
2026-04-07,2026-04-08,0.31640625
2026-04-08,2026-04-09,0.271484375
2026-04-09,2026-04-10,0.30859375
2026-04-10,2026-04-13,0.15625
2026-04-13,2026-04-14,0.2021484375
2026-04-14,2026-04-15,0.14453125
2026-04-15,2026-04-16,-0.1259765625
2026-04-16,2026-04-17,-0.05126953125
2026-04-17,2026-04-20,-0.1044921875
2026-04-20,2026-04-21,-0.1982421875
2026-04-21,2026-04-22,-0.052734375
2026-04-22,2026-04-23,0.062255859375
2026-04-23,2026-04-24,-0.0732421875
2026-04-24,2026-04-27,0.10302734375
2026-04-27,2026-04-28,-0.0009613037109375
2026-04-28,2026-04-29,0.055908203125
2026-04-29,2026-04-30,0.017578125
2026-04-30,2026-05-06,-0.79296875
2026-05-06,2026-05-07,-0.244140625
2026-05-07,2026-05-08,-0.82421875
2026-05-08,2026-05-11,-0.53125
2026-05-11,2026-05-12,-0.8203125
2026-05-12,2026-05-13,-0.205078125
2026-05-13,2026-05-14,-0.087890625
2026-05-14,2026-05-15,-0.462890625
2026-05-15,2026-05-18,-0.412109375
2026-05-18,2026-05-19,-0.287109375
2026-05-19,2026-05-20,-0.64453125
2026-05-20,2026-05-21,-0.384765625
2026-05-21,2026-05-22,0.0556640625
2026-05-22,2026-05-25,-0.2041015625
2026-05-25,2026-05-26,-0.318359375
2026-05-26,2026-05-27,-0.1884765625
2026-05-27,2026-05-28,-0.349609375
2026-05-28,2026-05-29,-0.40625
2026-05-29,2026-06-01,-0.67578125
2026-06-01,2026-06-02,-0.46875
2026-06-02,2026-06-03,-0.36328125
2026-06-03,2026-06-04,-0.197265625
2026-06-04,2026-06-05,-0.267578125
2026-06-05,2026-06-08,-0.251953125
2026-06-08,2026-06-09,-0.359375
2026-06-09,2026-06-10,-0.30859375
2026-06-10,2026-06-11,-0.228515625
2026-06-11,2026-06-12,-0.251953125
2026-06-12,2026-06-15,-0.29296875
2026-06-15,2026-06-16,-0.318359375
2026-06-16,2026-06-17,-0.44921875
2026-06-17,2026-06-18,-0.7109375
2026-06-18,2026-06-22,-0.6484375
2026-06-22,2026-06-23,-0.79296875
2026-06-23,2026-06-24,-0.91796875
2026-06-24,2026-06-25,-0.58984375
2026-06-25,2026-06-26,-0.392578125
2026-06-26,2026-06-29,-0.0269775390625
2026-06-29,2026-06-30,0.0634765625
2026-06-30,2026-07-01,-0.19921875
2026-07-01,2026-07-02,-0.4375
2026-07-02,2026-07-03,-0.56640625
2026-07-03,2026-07-06,-0.44140625
2026-07-06,2026-07-07,-0.51171875
2026-07-07,2026-07-08,-0.1259765625
2026-07-08,2026-07-09,-0.275390625
2026-07-09,2026-07-10,-0.3203125
2026-07-10,2026-07-13,-0.271484375
2026-07-13,2026-07-14,-0.43359375
2026-07-14,2026-07-15,-0.455078125
2026-07-15,2026-07-16,-0.58203125
2026-07-16,2026-07-17,-0.6171875
2026-07-17,2026-07-20,-0.5078125
2026-07-20,2026-07-21,-0.65625
2026-07-21,2026-07-22,-0.421875
2026-07-22,2026-07-23,-0.474609375
